,Media Source,Date,Text,Compound,Positive,Neutral,Negative,Tweet Count
402,nytimes,Sat Jul 14 17:30:07 +0000 2018,"""We’re trying to tell as many black stories as possible and resist one-dimensional representations"" https://t.co/BWHaZFySHp",0.0,0.0,1.0,0.0,3
403,nytimes,Sat Jul 14 17:15:06 +0000 2018,"We chart America’s complicated history of infant feeding, starting with the spread of formula https://t.co/Z3W4t123ij",0.0,0.0,1.0,0.0,4
404,nytimes,Sat Jul 14 17:00:04 +0000 2018,"For Isabella and thousands of other migrant parents hoping to be reunited with their children, part of the trauma h… https://t.co/bfQKyEd241",0.0,0.114,0.772,0.114,5
405,nytimes,Sat Jul 14 16:45:07 +0000 2018,"Many Democrats are outmatched by Republicans when it comes to tech-savvy campaigning. A network of 4,500 tech worke… https://t.co/IvMOv5Wp08",0.0,0.0,1.0,0.0,6
406,nytimes,Sat Jul 14 16:35:03 +0000 2018,"RT @nytopinion: After World War II, many Germans saw America as the guarantor of the liberal democratic order. It’s a shock to them that th…",-0.7579,0.0,0.772,0.228,7
407,nytimes,Sat Jul 14 16:24:19 +0000 2018,"Breaking News: Angelique Kerber won her first Wimbledon title by beating Serena Williams, who was seeking a Grand S… https://t.co/zyBj8neRLy",0.5719,0.261,0.623,0.117,8
408,nytimes,Sat Jul 14 16:20:06 +0000 2018,An ode to old maids everywhere https://t.co/dMWlTP7kmA,0.0,0.0,1.0,0.0,9
409,nytimes,Sat Jul 14 16:05:02 +0000 2018,"Trump's Supreme Court nominee has talked a lot about his mother, the public servant. Just as influential in his lif… https://t.co/Kd6nSbsFnt",0.7579,0.265,0.735,0.0,10
410,nytimes,Sat Jul 14 15:50:02 +0000 2018,"Nancy Barbato Sinatra, who has died at 101, remained Frank Sinatra's confidante for decades after their divorce in… https://t.co/4my80b7Iej",-0.5574,0.0,0.833,0.167,11
411,nytimes,Sat Jul 14 15:35:05 +0000 2018,"No sitting on the floor, no hugging your siblings, and it’s best not to cry: Migrant children describe life in dete… https://t.co/P44lXjU2dR",0.7314,0.309,0.549,0.142,12
412,nytimes,Sat Jul 14 15:20:03 +0000 2018,After years of being told to put on a suit and recite their résumé — and smile! — women running for office are thro… https://t.co/wDfnVFGypy,0.4199,0.117,0.883,0.0,13
413,nytimes,Sat Jul 14 15:05:06 +0000 2018,France eliminated Belgium. Croatia eliminated England. We eliminated the ⚽️s from these World Cup semifinals photos… https://t.co/TxBoEKnA0l,0.0,0.0,1.0,0.0,14
414,nytimes,Sat Jul 14 14:50:04 +0000 2018,"The day Donald Trump publicly asked Russia to find Hillary Clinton’s emails in 2016, Russia began to target her ser… https://t.co/aKEnltUVIh",0.0,0.0,1.0,0.0,15
415,nytimes,Sat Jul 14 14:40:08 +0000 2018,"RT @karenyourish: Trump has spent 169 days of his presidency, or about 30% of his time in office, visiting Trump properties. He is spending…",0.0,0.0,1.0,0.0,16
416,nytimes,Sat Jul 14 14:30:09 +0000 2018,"It was over in less than 20 seconds, but even casual followers of the monarchy were aghast  https://t.co/uIQwVwpJeB",-0.3919,0.1,0.726,0.175,17
417,nytimes,Sat Jul 14 14:17:06 +0000 2018,"Found: A 2,000-year-old sarcophagus that was perfectly sealed.
Inside: Unclear. https://t.co/Lm9p1Gy87I",0.4939,0.296,0.563,0.141,18
418,nytimes,Sat Jul 14 14:02:04 +0000 2018,"The new toll of student debt in 3 charts
https://t.co/bjepY6hUYb",-0.3612,0.0,0.762,0.238,19
419,nytimes,Sat Jul 14 13:42:03 +0000 2018,Not sure what to do in NYC this weekend? We’ve got you. https://t.co/bAq3dvD9gl,-0.2411,0.0,0.859,0.141,20
420,nytimes,Sat Jul 14 13:21:05 +0000 2018,"It's the universal World Cup ""oh no"" https://t.co/Acy0y21md6 https://t.co/Y7PfyUNho0",-0.296,0.0,0.784,0.216,21
421,nytimes,Sat Jul 14 13:02:04 +0000 2018,Are you a grammar geek? Test your editing skills in our new quiz. https://t.co/jqqnQQOmiu,-0.2023,0.0,0.87,0.13,22
422,nytimes,Sat Jul 14 12:42:05 +0000 2018,"While the names of FIFA leaders may have changed, the lavish benefits have not https://t.co/OrVIJDKzJD",0.3818,0.157,0.843,0.0,23
423,nytimes,Sat Jul 14 12:21:06 +0000 2018,"Some small studies suggest that spending time in nature, specifically in lush forests, might improve your health https://t.co/wfDmohEEtI",0.4404,0.146,0.854,0.0,24
424,nytimes,Sat Jul 14 12:02:04 +0000 2018,"This weekend, the World Cup final will be underway in Russia. Here's how the tournament ended up there. https://t.co/0DtzfJ51HF",0.0,0.0,1.0,0.0,25
425,nytimes,Sat Jul 14 11:41:02 +0000 2018,RT @katierogers: .@dougmillsnyt is one of the keenest observers of the human condition in journalism (and in the world! Trump says. totally…,0.4926,0.132,0.868,0.0,26
426,nytimes,Sat Jul 14 11:21:01 +0000 2018,The World Cup is about to get 50 percent larger. Hope you took the time to savor this one. https://t.co/S1KXhahyQ6,0.4404,0.132,0.868,0.0,27
427,nytimes,Sat Jul 14 11:02:04 +0000 2018,RT @nytpolitics: Democrats demanded that President Trump cancel his summit with Vladimir Putin after 12 Russian intelligence officers are i…,0.0516,0.129,0.708,0.163,28
428,nytimes,Sat Jul 14 10:52:59 +0000 2018,"John Liu Plots a Comeback Trail, Targeting a Renegade Democrat https://t.co/jVOJMq2k4L",0.0,0.0,1.0,0.0,29
429,nytimes,Sat Jul 14 10:35:48 +0000 2018,"In Trump’s U.K. Visit, Some See ‘Infomercial’ for Money-Losing Golf Resort https://t.co/9il1esJ738",0.0,0.0,1.0,0.0,30
430,nytimes,Sat Jul 14 10:31:04 +0000 2018,"Video review made its debut at this World Cup, and it had an immediate impact https://t.co/gW9hVFyi2j",0.0,0.0,1.0,0.0,31
431,nytimes,Sat Jul 14 10:14:48 +0000 2018,First Words: Americans Think ‘Corruption’ Is Everywhere. Is That Why We Vote for It? https://t.co/xLD6P42SP1,0.0,0.0,1.0,0.0,32
432,nytimes,Sat Jul 14 10:07:16 +0000 2018,"Sarcophagus Found. Contents Unknown. (‘No Guessing, Please.’) https://t.co/nGSstHV6ve",0.0,0.0,1.0,0.0,33
433,nytimes,Sat Jul 14 09:50:19 +0000 2018,"Glorious surprises seemed to lurk everywhere in Oslo, Norway https://t.co/HKAeEiagFg",0.6486,0.409,0.47,0.121,34
434,nytimes,Sat Jul 14 09:32:02 +0000 2018,RT @tackettdc: In Ohio Special election a test for Democrats strength and Republican resolve  https://t.co/p4WXB4IjI8,0.8176,0.436,0.564,0.0,35
435,nytimes,Sat Jul 14 09:10:05 +0000 2018,Phys Ed: Dog Walking Is Good for You. Provided You Do It. https://t.co/zuLXpClv7g,0.4404,0.195,0.805,0.0,36
436,nytimes,Sat Jul 14 09:08:25 +0000 2018,RT @bxchen: Our writer with the best job in the world talks about the tech she uses https://t.co/VY6xJHYbOV,0.6369,0.198,0.802,0.0,37
437,nytimes,Sat Jul 14 08:50:44 +0000 2018,"RT @nytimesarts: The director of the ""Whitney"" documentary explains how he got her family to open up about her childhood abuse. https://t.c…",-0.6369,0.0,0.833,0.167,38
438,nytimes,Sat Jul 14 08:33:04 +0000 2018,"RT @nytimesworld: “Having a vagina doesn’t make a woman,” said Angela Ponce, Spain's transgender competitor in the Miss Universe pageant. “…",-0.1531,0.0,0.918,0.082,39
439,nytimes,Sat Jul 14 08:09:19 +0000 2018,"A ""Downton Abbey"" movie is coming https://t.co/81TKuwcdp6",0.0,0.0,1.0,0.0,40
440,nytimes,Sat Jul 14 07:51:52 +0000 2018,"They named it Ingentia prima, meaning “the first giant.” “This new dinosaur changes our understanding of how dinosa… https://t.co/47cDpDv68K",0.0,0.0,1.0,0.0,41
441,nytimes,Sat Jul 14 07:33:06 +0000 2018,"RT @nytpolitics: Russia's largest spy agency has been implicated in the downing of a civilian airliner, armed operations in Syria and now t…",0.0,0.0,1.0,0.0,42
442,nytimes,Sat Jul 14 07:06:06 +0000 2018,A painting worth $1 million has turned up 4 decades after it was stolen from a Manhattan warehouse https://t.co/evf9RPx918,-0.3182,0.099,0.733,0.168,43
443,nytimes,Sat Jul 14 06:48:47 +0000 2018,"“I still can’t believe it worked.” Inside the Thai soccer team's rescue: floating stretchers, anti-anxiety pills an… https://t.co/E9RGJxfTSC",0.5106,0.163,0.837,0.0,44
444,nytimes,Sat Jul 14 06:32:01 +0000 2018,"RT @nytimesworld: ""Pakistan is entering another period of prolonged political instability.” The arrest of former Prime Minister Nawaz Shari…",-0.34,0.0,0.882,0.118,45
445,nytimes,Sat Jul 14 06:02:38 +0000 2018,"The Getty Museum has added a rare illuminated Torah, dating to 1296, to its trove of manuscripts https://t.co/0WC7D9weVF",0.0,0.0,1.0,0.0,46
446,nytimes,Sat Jul 14 05:46:04 +0000 2018,Astronomers traced a neutrino back to a distant galaxy. “We have found the first source of cosmic rays.” https://t.co/3PYngOHGLU,0.0,0.0,1.0,0.0,47
447,nytimes,Sat Jul 14 05:32:02 +0000 2018,RT @NYTNational: The volunteers of The Águilas del Desierto - Eagles of the Desert - work to find bodies of immigrants who died while makin…,-0.5574,0.0,0.859,0.141,48
448,nytimes,Sat Jul 14 05:06:06 +0000 2018,"Nancy Barbato Sinatra, an Idol’s First Wife and Lasting Confidante, Dies at 101 https://t.co/Q4xT0ZOktH",0.0,0.0,1.0,0.0,49
449,nytimes,Sat Jul 14 04:55:42 +0000 2018,"""I get discriminated against all the time. No one thinks I’m a CEO. I sit on a plane and tell somebody, 'Well, I ru… https://t.co/mjB9vBw1TZ",-0.296,0.0,0.901,0.099,50
450,nytimes,Sat Jul 14 04:39:05 +0000 2018,"“She so ugly I almost threw up. Ew.”
“I was just staring at your bbbooo.....i mean eyes.”
“Go back to the kitchen a… https://t.co/yRDgH7oKDf",-0.5563,0.0,0.86,0.14,51
451,nytimes,Sat Jul 14 04:22:03 +0000 2018,"RT @NYTMetro: Designs include skulls, flaming hearts with swords piercing them, spiders, roses, jellyfish, an upside-down bat, and a unicor…",0.0,0.0,1.0,0.0,52
452,nytimes,Sat Jul 14 04:11:38 +0000 2018,"Trump Walks in Front of Queen Elizabeth, Causing Social Media Frenzy https://t.co/22TQkfSosk",-0.3182,0.0,0.827,0.173,53
453,nytimes,Sat Jul 14 04:02:05 +0000 2018,No one will win the Nobel Prize in Literature this year. But you — along with the librarians of Sweden — can help c… https://t.co/rvMxGcauHt,0.7579,0.282,0.662,0.056,54
454,nytimes,Sat Jul 14 03:47:03 +0000 2018,"Wilbur Ross, the commerce secretary, said he would sell all of his remaining stock holdings after a government watc… https://t.co/Vnk0WRf50E",0.0,0.0,1.0,0.0,55
455,nytimes,Sat Jul 14 03:39:42 +0000 2018,"A Giant Iceberg Parked Offshore. It’s Stunning, but Villagers Hit the Road. https://t.co/OU7lo9ldy0",0.2023,0.141,0.859,0.0,56
456,nytimes,Sat Jul 14 03:32:04 +0000 2018,"In 21 trips Tom Price took as health secretary, 20 of them violated federal travel rules, an inspector general said https://t.co/22IkjNMj0U",-0.5267,0.0,0.855,0.145,57
457,nytimes,Sat Jul 14 03:17:02 +0000 2018,RT @nytgraphics: How Russia hacked the D.N.C. and Hillary Clinton’s presidential campaign in 2016. https://t.co/6oO8BdTmDN,-0.4019,0.0,0.838,0.162,58
458,nytimes,Sat Jul 14 03:02:03 +0000 2018,"Modern Love: What boxing taught me about love
https://t.co/rat4wkU5a2",0.8555,0.545,0.455,0.0,59
459,nytimes,Sat Jul 14 02:47:06 +0000 2018,2 men pleaded guilty to manslaughter charges in the death of a fire chief in an explosion of a Bronx house that had… https://t.co/0cFXitFTVz,-0.8807,0.0,0.603,0.397,60
460,nytimes,Sat Jul 14 02:32:05 +0000 2018,"Dan Coats, the director of national intelligence, said that the persistent danger of Russian cyberattacks today was… https://t.co/2LT5knHY2n",-0.0772,0.138,0.711,0.151,61
461,nytimes,Sat Jul 14 02:17:03 +0000 2018,RT @nytopinion: The indictments against 12 Russian agents don't exonerate President Trump. On the contrary -- they should worry anyone work…,-0.6407,0.0,0.784,0.216,62
462,nytimes,Sat Jul 14 02:02:03 +0000 2018,"In the tug of war between workers and investors over how to divvy up the nation's wealth, Americans living on a pay… https://t.co/T5PibgTyjs",-0.1779,0.118,0.738,0.144,63
463,nytimes,Sat Jul 14 01:48:04 +0000 2018,"A top Uber executive is under scrutiny for his comments on race and women, casting a shadow on the company’s effort… https://t.co/5vQLWgA19B",0.2023,0.087,0.913,0.0,64
464,nytimes,Sat Jul 14 01:37:29 +0000 2018,"RT @MikeIsaac: During his first six months on the job, Barney Harford, Uber’s chief operating officer, has exhibited a pattern of upsetting…",0.0,0.0,1.0,0.0,65
465,nytimes,Sat Jul 14 01:32:02 +0000 2018,"“I almost feel like I’m making up for lost time,” Kim Gordon says. “I feel like I owe it to myself. Because my whol… https://t.co/mqeNSBtRWL",0.2831,0.16,0.757,0.083,66
466,nytimes,Sat Jul 14 01:17:06 +0000 2018,RT @katierogers: New QUEEN feature from me (w/ @sewellchan as the unsung editor hero): Queen Elizabeth II has met a dozen presidents. Dance…,0.0,0.0,1.0,0.0,67
467,nytimes,Sat Jul 14 01:02:06 +0000 2018,Evening Briefing: Here's what you need to know at the end of the day https://t.co/gE3aPm7FAX,0.0,0.0,1.0,0.0,68
468,nytimes,Sat Jul 14 00:47:05 +0000 2018,"Linda Daniels relied on an oxygen machine, and died hours after her power was shut off for overdue bills. Her famil… https://t.co/e9ZDQJliUZ",-0.5574,0.0,0.854,0.146,69
469,nytimes,Sat Jul 14 00:32:04 +0000 2018,A village in Greenland is on alert amid fears that a huge iceberg could break apart and send a flood wave over the… https://t.co/ZkZKVgxChH,0.1779,0.178,0.711,0.111,70
470,nytimes,Sat Jul 14 00:17:02 +0000 2018,RT @maggieNYT: “The nation’s top intelligence officer said on Friday that the persistent danger of Russian cyberattacks today was akin to t…,0.128,0.179,0.696,0.125,71
471,nytimes,Sat Jul 14 00:02:05 +0000 2018,You might get one last opportunity to see Manhattanhenge tonight. Here's what you need to know. https://t.co/QHfEQwO8tl,0.4215,0.149,0.851,0.0,72
472,nytimes,Fri Jul 13 23:47:05 +0000 2018,"The ""plazafication of New York"" — closing a street to traffic and turning it into a pedestrian zone — was once a pr… https://t.co/9PVUvCnWk6",0.0,0.0,1.0,0.0,73
473,nytimes,Fri Jul 13 23:32:03 +0000 2018,"A jet black sarcophagus, perfectly sealed despite being 2,000 years old, is a rare find in Egypt, where treasure hu… https://t.co/N076i3VxO5",0.7506,0.274,0.726,0.0,74
474,nytimes,Fri Jul 13 23:17:05 +0000 2018,RT @ScottCacciola: Conducted an anthropological study at summer league by talking to a bunch of people wearing Kobe jerseys about LeBron. T…,0.0,0.0,1.0,0.0,75
475,nytimes,Fri Jul 13 23:02:05 +0000 2018,New York Gov. Andrew Cuomo appeared to embrace elements of a state Health Department report that favored legalizing… https://t.co/0mfrTHTs5t,0.6249,0.242,0.758,0.0,76
476,nytimes,Fri Jul 13 22:47:05 +0000 2018,Evening Briefing: Here's what you need to know at the end of the day https://t.co/MDrPmbPkvD,0.0,0.0,1.0,0.0,77
477,nytimes,Fri Jul 13 22:32:04 +0000 2018,"Maggie Smith, Michelle Dockery, Hugh Bonneville and other cast members will return to Highclere castle for a ""Downt… https://t.co/VoF5OaHxdQ",0.0,0.0,1.0,0.0,78
478,nytimes,Fri Jul 13 22:17:03 +0000 2018,"RT @NYTScience: Manhattanhenge put on a nice show last night. You'll get another chance to watch it on Friday night, and the weather foreca…",0.5859,0.186,0.814,0.0,79
479,nytimes,Fri Jul 13 22:02:01 +0000 2018,"""I know I could run a company. And I could do it really well,"" says Tiler Peck of New York City Ballet. A new docum… https://t.co/dpzk7W07L4",0.0,0.0,1.0,0.0,80
480,nytimes,Fri Jul 13 21:47:02 +0000 2018,"RT @nytmike: The same day Trump encouraged Russia in the middle of the 2016 campaign to hack Clinton's emails, Russian hackers launched the…",0.4588,0.16,0.84,0.0,81
481,nytimes,Fri Jul 13 21:32:05 +0000 2018,Forget video assistant referees. A translation app was the World Cup's biggest technological advance. https://t.co/UL2kuAqbd5,-0.2263,0.0,0.872,0.128,82
482,nytimes,Fri Jul 13 21:11:07 +0000 2018,RT @nytimesarts: Scarlett Johansson has dropped out of the movie “Rub &amp; Tug” after outcry for taking on the role of a transgender man https…,-0.5106,0.0,0.875,0.125,83
483,nytimes,Fri Jul 13 20:55:05 +0000 2018,“Hannah Gadsby: Nanette” has become a word-of-mouth phenomenon. Here's what to read about it. https://t.co/QDm7UvBft2,0.0,0.0,1.0,0.0,84
484,nytimes,Fri Jul 13 20:44:02 +0000 2018,RT @NYTMetro: New York's low rate of organ donor registration is causing a transplant nightmare. https://t.co/EjsyBow8wJ,-0.2732,0.0,0.87,0.13,85
485,nytimes,Fri Jul 13 20:33:07 +0000 2018,"It took plastic cocoons and anti-anxiety pills, bravery and providence, to save the soccer team. “So many things co… https://t.co/tPEqGwIXgV",0.7506,0.262,0.738,0.0,86
486,nytimes,Fri Jul 13 20:20:06 +0000 2018,"The marijuana industry is growing and the stock prices of companies that grow, process and sell it have been rising https://t.co/ofyY7GTMpR",0.1779,0.078,0.922,0.0,87
487,nytimes,Fri Jul 13 20:10:05 +0000 2018,"RT @nytgraphics: The Mueller investigation so far:
- More than 100 charges
- 32 people and 3 companies charged 
- 5 guilty pleas
- 25 Russi…",-0.7152,0.0,0.709,0.291,88
488,nytimes,Fri Jul 13 19:52:04 +0000 2018,The idea that a minor loss can be more motivating than a major win have big implications for how the working class… https://t.co/FTB3y3rvju,0.7178,0.264,0.652,0.083,89
489,nytimes,Fri Jul 13 19:42:06 +0000 2018,It isn't all bad out there. 7 good-news stories that we wrote about this week: https://t.co/ei62GQnv0W,0.431,0.169,0.831,0.0,90
490,nytimes,Fri Jul 13 19:32:04 +0000 2018,"Modern Love: After being assaulted in a park, a young woman sought refuge in marriage. When that didn’t work, she s… https://t.co/8bEDadT4sN",0.2023,0.164,0.703,0.133,91
491,nytimes,Fri Jul 13 19:22:04 +0000 2018,European allies have begun to believe that underneath President Trump's bluster there is a strategy: to undercut Eu… https://t.co/bWlhXjXASV,0.0,0.0,1.0,0.0,92
492,nytimes,Fri Jul 13 19:12:01 +0000 2018,Fact Check: 10 falsehoods from President Trump's news conference with Theresa May https://t.co/rv9qFtSBq0,0.0,0.0,1.0,0.0,93
493,nytimes,Fri Jul 13 19:10:14 +0000 2018,RT @NYTSports: Spot the Ball just crushed our Sports Editor's soul. He sits next to the guy who makes it yet scored 12.3%. No one is safe.…,-0.6124,0.0,0.833,0.167,94
494,nytimes,Fri Jul 13 19:02:04 +0000 2018,👀 https://t.co/myKh7yleWb,0.0,0.0,1.0,0.0,95
495,nytimes,Fri Jul 13 18:52:04 +0000 2018,McDonald’s salads have been linked to an intestinal parasite outbreak in the Midwest that has sickened over 100 peo… https://t.co/MDiBnhLnuD,-0.5423,0.0,0.844,0.156,96
496,nytimes,Fri Jul 13 18:42:05 +0000 2018,"LeBron James, the longtime nemesis of Kobe Bryant stans, is now the face of the franchise. And they are not impress… https://t.co/mhtpPetan2",0.0,0.0,1.0,0.0,97
497,nytimes,Fri Jul 13 18:22:06 +0000 2018,The British police have found a possible break in the 4-month-old investigation into an attack on a former Russian… https://t.co/0ZbvYxwzxr,-0.4767,0.0,0.846,0.154,98
498,nytimes,Fri Jul 13 18:12:02 +0000 2018,"A special election in Ohio will test the power of the rural vote against the kind of affluent, rapidly growing subu… https://t.co/7AMqkbVqSO",0.5267,0.188,0.812,0.0,99
499,nytimes,Fri Jul 13 18:02:02 +0000 2018,"Fact Check: President Trump's criticisms of London's mayor, Sadiq Khan https://t.co/jT1lc9cgMl",-0.2263,0.0,0.84,0.16,100
